Year,Window Start Date Time,Window End Date Time,ITIL Severity,Type of Submission,Nct Id,Change Control Assignee,Implementer,Caused Incident?,Status,Closing Code,Closing Type,Headline/Description,Outage Duration,Governanace,Day Time/MW,Organization,Group,Prime Element,Activity,Impact Summary,Request Owner,FOA?,OTL Name
2020,2020-07-31 02:00:00,2020-07-31 06:00:00,P3,Normal,NCT.2007.009465,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.brntfd
cmts76.clwd
cmts76.cmbr
cmts77.brntfd
cmts77.clwd
cmts77.cmbr
cmts78.brntfd
cmts78.clwd
cmts78.cmbr
cmts79.brntfd
cmts79.clwd
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Medium
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-04 02:00:00,2020-08-04 06:00:00,P2,Normal,NCT.2007.010878,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA

cmts82.hnsn md27 cmts82.hnsnmd27us11/0 low split
cmts82.hnsn md27 cmts82.hnsnmd27us12/15 low split
cmts82.lndn md24 cmts82.lndnmd24us12/15 low split
cmts82.lndn md24 cmts82.lndnmd24us12/14 low split
cmts87.mtnk md14 cmts87.mtnkmd14us12/10 low split
cmts87.mtnk md14 cmts87.mtnkmd14us12/11 low split
cmts87.wlfdle md3 cmts87.wlfdlemd3us13/4 low split
cmts87.wlfdle md3 cmts87.wlfdlemd3us13/5 low split
cmts88.wlfdle md17 cmts88.wlfdlemd17us12/0 low split
cmts88.wlfdle md17 cmts88.wlfdlemd17us12/1 low split
cmts90.dupt md10 cmts90.duptmd10us12/2 low split
cmts90.dupt md10 cmts90.duptmd10us12/3 low split
cmts90.dupt md9 cmts90.duptmd9us12/1 low split
cmts90.dupt md9 cmts90.duptmd9us12/0 low split
cmts90.ym md26 cmts90.ymmd26us10/2 mid split
cmts90.ym md26 cmts90.ymmd26us10/3 mid split
cmts91.wlfdle md40 cmts91.wlfdlemd40us9/14 low split
cmts91.wlfdle md40 cmts91.wlfdlemd40us9/15 low split
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-04 02:00:00,2020-08-04 06:00:00,P3,Normal,NCT.2007.011250,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.agnt
cmts77.agnt
cmts78.agnt
cmts76.ajax
cmts77.ajax
cmts78.ajax
cmts79.ajax
cmts80.ajax
cmts81.ajax
cmts82.ajax
cmts83.ajax
cmts84.ajax
cmts86.ajax
cmts87.ajax
cmts88.ajax
cmts76.basp
cmts77.basp
cmts78.basp
cmts76.bawk
cmts77.bawk
cmts78.bawk
cmts79.bawk
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Medium
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-05 02:00:00,2020-08-05 06:00:00,P3,Normal,NCT.2007.011284,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.cmstk
cmts77.cmstk
cmts78.cmstk
cmts79.cmstk
cmts80.cmstk
cmts81.cmstk
cmts82.cmstk
cmts83.cmstk
cmts84.cmstk
cmts85.cmstk
cmts86.cmstk
cmts87.cmstk
cmts89.cmstk
cmts90.cmstk
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Medium
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-06 02:00:00,2020-08-06 06:00:00,P1,Normal,NCT.2007.011309,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.flfrd
cmts77.flfrd
cmts78.flfrd
cmts79.flfrd
cmts80.flfrd
cmts81.flfrd
cmts82.flfrd
cmts83.flfrd
cmts84.flfrd
cmts85.flfrd
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-06 02:00:00,2020-08-06 06:00:00,P2,Lead Time Exception,NCT.2008.000285,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA

cmts77.agnt_md 39
cmts78.ajax_md 37
cmts83.ajax_md 47
cmts86.bloor_md 34
cmts86.bloor_md 18
cmts92.bloor_md 30
cmts77.brntfd_md 24
cmts76.clwd_md 35
cmts91.cmstk_md 1
cmts79.etob_md 5
cmts82.etob_md 27
cmts76.glph_md 26
cmts81.grnsbr_md 21
cmts88.grnsbr_md 15
cmts81.hnsn_md 22
cmts82.hnsn_md 27
cmts82.hnsn_md 18
cmts85.hnsn_md 7
cmts88.hnsn_md 43
cmts90.hnsn_md 45
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-07 02:00:00,2020-08-07 06:00:00,P1,Normal,NCT.2007.011385,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.mtwd
cmts77.mtwd
cmts78.mtwd
cmts79.mtwd
cmts80.mtwd
cmts81.mtwd
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-07 02:00:00,2020-08-07 06:00:00,P2,Lead Time Exception,NCT.2008.000392,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA

cmts77.hstr_md 33
cmts79.ktgc_md 33
cmts81.ktgc_md 36
cmts84.ktgc_md 25
cmts77.lndn_md 33
cmts82.lndn_md 24
cmts92.lndn_md 28
cmts93.lndn_md 17
cmts77.mtmk_md 4
cmts82.mtnk_md 29
cmts85.mtnk_md 10
cmts87.mtnk_md 14
cmts89.mtnk_md 1
cmts80.mtwd_md 16
cmts81.nmkt_md 14
cmts76.orvl_md 9
cmts76.orvl_md 36
cmts78.pr_md 20
cmts82.slnt_md 9
cmts84.slnt_md 14
cmts86.slnt_md 2
cmts88.slnt_md 33
cmts76.stth_md 45
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-10 02:00:00,2020-08-10 06:00:00,P1,Normal,NCT.2007.011295,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.dupt
cmts77.dupt
cmts78.dupt
cmts79.dupt
cmts80.dupt
cmts81.dupt
cmts82.dupt
cmts83.dupt
cmts84.dupt
cmts85.dupt
cmts86.dupt
cmts87.dupt
cmts88.dupt
cmts89.dupt
cmts90.dupt
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-10 02:00:00,2020-08-10 06:00:00,P2,Normal,NCT.2008.000470,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA

cmts76.wdstck_md 34
cmts78.wlfdle_md 8
cmts78.wlfdle_md 14
cmts86.wlfdle_md 42
cmts87.wlfdle_md 3
cmts88.wlfdle_md 17
cmts91.wlfdle_md 40
cmts82.ym_md 13
cmts85.ym_md 37
cmts90.ym_md 26
cmts81.dupt_md 1
cmts81.dupt_md 32
cmts85.dupt_md 5
cmts86.dupt_md 1
cmts90.dupt_md 10
cmts90.dupt_md 9
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-11 02:00:00,2020-08-11 06:00:00,P1,Normal,NCT.2008.000723,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA


US_cmts_md
cmts85.bloor_2000001
cmts80.brntfd_2000011
cmts78.cmbr_2000004
cmts78.cmbr_2000005
cmts78.cmbr_2000012
cmts76.hnsn_2000001
cmts76.hnsn_2000032
cmts78.hnsn_2000011
cmts81.hnsn_2000043
cmts81.hnsn_2000045
cmts82.hnsn_2000032
cmts82.hnsn_2000043
cmts83.hnsn_2000040
cmts85.hnsn_2000038
cmts87.hnsn_2000001
cmts91.hnsn_2000001
cmts94.hnsn_2000001
cmts85.ktgc_2000038
cmts86.ktgc_2000007
cmts84.lndn_2000040
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-11 02:00:00,2020-08-11 06:00:00,P1,Normal,NCT.2008.000804,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.etob
cmts77.etob
cmts78.etob
cmts79.etob
cmts80.etob
cmts81.etob
cmts82.etob
cmts83.etob
cmts84.etob
cmts85.etob
cmts86.etob
cmts87.etob
cmts88.etob
cmts89.etob
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-11 02:00:00,2020-08-11 06:00:00,P2,Lead Time Exception,NCT.2008.001973,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA

cmts76.bloor_md 43  OFDMA 8-18MHz - QPSK/16 QAM - IUC 11
cmts76.hnsn_md 43  OFDMA 8-18MHz - QPSK/16 QAM - IUC 11
cmts80.wlfdle_md 48 OFDMA 8-18MHz - QPSK/16 QAM - IUC 11
cmts82.lndn_md 24  OFDMA 8-18MHz - QPSK/16 QAM - IUC 11
cmts87.mtnk_md 14  OFDMA 8-18MHz - QPSK/16 QAM - IUC 11
cmts87.wlfdle_md 3  OFDMA 8-18MHz - QPSK/16 QAM - IUC 11
cmts88.wlfdle_md 1  OFDMA 8-18MHz - QPSK/16 QAM - IUC 11
cmts91.wlfdle_md 40 OFDMA 8-18MHz - QPSK/16 QAM - IUC 11
cmts90.ym_md 26  Mid Split 45.65-85HMz IUC 42 - 256/512 QAM - IUC 52
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-12 02:00:00,2020-08-12 06:00:00,P1,Lead Time Exception,NCT.2008.002008,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.agnt
cmts77.agnt
cmts78.agnt
cmts76.ajax
cmts77.ajax
cmts78.ajax
cmts79.ajax
cmts80.ajax
cmts83.ajax
cmts84.ajax
cmts85.ajax
cmts86.ajax
cmts88.ajax
cmts76.baal
cmts77.baal
cmts76.baol
cmts77.baol
cmts78.baol
cmts76.basp
cmts77.basp
cmts78.basp
cmts76.bawk
cmts77.bawk
cmts78.bawk
cmts79.bawk
cmts76.bloor
cmts77.bloor
cmts78.bloor
cmts79.bloor
cmts80.bloor
cmts81.bloor
cmts82.bloor
cmts85.bloor
cmts86.bloor
cmts87.bloor
cmts89.bloor
cmts92.bloor
cmts93.bloor
cmts76.brntfd
cmts77.brntfd
cmts78.brntfd
cmts79.brntfd
cmts80.brntfd
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-12 02:00:00,2020-08-12 06:00:00,P2,Normal,NCT.2008.000736,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA



cmts93.lndn_2000030
cmts95.lndn_2000002
cmts76.mtbo_2000002
cmts82.mtmk_2000029
cmts86.mtnk_2000030
cmts86.mtnk_2000035
cmts87.mtnk_2000001
cmts87.mtnk_2000035
cmts89.mtnk_2000033
cmts89.mtnk_2000034
cmts89.mtnk_2000046
cmts89.mtnk_2000047
cmts90.mtnk_2000019
cmts90.mtnk_2000040
cmts76.nmkt_2000010
cmts85.wlfdle_2000030
cmts79.ym_2000021
cmts91_wlfdle_2000040

",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-13 02:00:00,2020-08-13 06:00:00,P1,Lead Time Exception,NCT.2008.002139,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.clwd
cmts77.clwd
cmts78.clwd
cmts79.clwd
cmts76.cmbr
cmts77.cmbr
cmts78.cmbr
cmts76.lndn
cmts77.lndn
cmts78.lndn
cmts79.lndn
cmts80.lndn
cmts81.lndn
cmts82.lndn
cmts83.lndn
cmts84.lndn
cmts85.lndn
cmts86.lndn
cmts87.lndn
cmts88.lndn
cmts89.lndn
cmts90.lndn
cmts91.lndn
cmts92.lndn
cmts94.lndn
cmts95.lndn

",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-14 02:00:00,2020-08-14 06:00:00,P1,Normal,NCT.2008.002737,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.glph
cmts77.glph
cmts78.glph
cmts79.glph
cmts80.glph
cmts81.glph
cmts76.grnsbr
cmts77.grnsbr
cmts78.grnsbr
cmts79.grnsbr
cmts80.grnsbr
cmts81.grnsbr
cmts82.grnsbr
cmts83.grnsbr
cmts84.grnsbr
cmts85.grnsbr
cmts86.grnsbr
cmts88.grnsbr
cmts96.grnsbr
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-17 02:00:00,2020-08-17 06:00:00,P1,Normal,NCT.2008.003579,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.ktgc
cmts77.ktgc
cmts78.ktgc
cmts79.ktgc
cmts80.ktgc
cmts81.ktgc
cmts82.ktgc
cmts83.ktgc
cmts84.ktgc
cmts85.ktgc
cmts86.ktgc
cmts87.ktgc
cmts88.ktgc
cmts89.ktgc
cmts76.kwkw
cmts77.kwkw
cmts76.mtbo
cmts77.mtbo
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-17 02:00:00,2020-08-17 06:00:00,P2,Lead Time Exception,NCT.2008.004539,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA


cmts77.lndn_md 33
cmts78.wlfdle_md 8
cmts78.wlfdle_md 14
cmts81.ktgc_md 36
cmts82.mtnk_md 29
cmts82.slnt_md 9
cmts82.ym_md 13
cmts84.ktgc_md 25
cmts84.slnt_md 14
cmts85.hnsn_md 7
cmts85.mtnk_md 10
cmts85.ym_md 37
cmts86.bloor_md 34
cmts86.bloor_md 18
cmts86.slnt_md 2
cmts86.wlfdle_md 42
cmts88.slnt_md 33
cmts89.mtnk_md 1
cmts92.bloor_md 30
cmts92.lndn_md 28
cmts93.lndn_md 17

",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-18 02:00:00,2020-08-18 06:00:00,P1,Lead Time Exception,NCT.2008.003593,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.mtmk
cmts77.mtmk
cmts78.mtmk
cmts79.mtmk
cmts80.mtmk
cmts81.mtmk
cmts82.mtmk
cmts83.mtmk
cmts84.mtmk
cmts76.mtwd
cmts78.mtwd
cmts79.mtwd
cmts80.mtwd
cmts81.mtwd
!
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-19 02:00:00,2020-08-19 06:00:00,P1,Lead Time Exception,NCT.2008.003606,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.hnsn
cmts77.hnsn
cmts78.hnsn
cmts79.hnsn
cmts80.hnsn
cmts81.hnsn
cmts82.hnsn
cmts83.hnsn
cmts84.hnsn
cmts85.hnsn
cmts86.hnsn
cmts87.hnsn
!
cmts76.orvl
cmts76.orvl",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-19 02:00:00,2020-08-19 06:00:00,P1,Lead Time Exception,NCT.2008.005806,Pam Brake,Provisioning Team,Yes,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA

cmts76.agnt_md 11
cmts76.ajax_md 13
cmts78.ajax_md 34
cmts79.ajax_md 38
cmts84.ajax_md 25
cmts77.basp_md 40
cmts85.bloor_md 9
cmts86.bloor_md 17
cmts87.bloor_md 5
cmts87.bloor_md 6
cmts87.bloor_md 9
cmts77.clwd_md 34
cmts76.cmbr_md 24
cmts76.cmbr_md 42
cmts78.cmbr_md 30
cmts80.cmstk_md 24
cmts82.cmstk_md 41
cmts90.cmstk_md 13
cmts77.dupt_md 48
cmts82.dupt_md 45
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-20 02:00:00,2020-08-20 06:00:00,P1,Lead Time Exception,NCT.2008.005831,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA

cmts83.dupt_md 23
cmts84.dupt_md 31
cmts76.etob_md 6
cmts83.etob_md 23
cmts83.etob_md 25
cmts85.etob_md 22
cmts86.etob_md 2
cmts76.flfrd_md 18
cmts78.flfrd_md 20
cmts78.glph_md 3
cmts81.glph_md 4
cmts80.ktgc_md 29
cmts81.ktgc_md 34
cmts82.lndn_md 14
cmts84.lndn_md 24
cmts85.lndn_md 11
cmts86.lndn_md 2
cmts76.mtbo_md 38
cmts84.mtmc_md 15
cmts76.kwkw_md 7
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-20 02:00:00,2020-08-20 06:00:00,P1,Normal,NCT.2008.004776,Pam Brake,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.lndn
cmts77.lndn
cmts78.lndn
cmts79.lndn
cmts80.lndn
cmts81.lndn
cmts82.lndn
cmts83.lndn
cmts84.lndn
cmts85.lndn
cmts86.lndn
cmts87.lndn
cmts88.lndn
cmts89.lndn
cmts90.lndn
cmts91.lndn
cmts92.lndn
cmts94.lndn
cmts95.lndn

",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-21 02:00:00,2020-08-21 06:00:00,P1,Normal,NCT.2008.004919,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.mtmc
cmts77.mtmc
cmts78.mtmc
cmts79.mtmc
cmts80.mtmc
cmts81.mtmc
cmts82.mtmc
cmts83.mtmc
cmts84.mtmc
cmts85.mtmc
cmts86.mtmc
cmts87.mtmc
cmts88.mtmc


",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
2020,2020-08-21 02:00:00,2020-08-21 06:00:00,P3,Lead Time Exception,NCT.2008.006180,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: Enable OFDMA

Description: Enable OFDMA


cmts78.mtnk_md 28
cmts85.mtnk_md 21
cmts84.mtmk_md 13
cmts80.mtnk_md 15
cmts78.mtnk_md 36
cmts90.mtnk_md 25
cmts77.mtmk_md 45
cmts77.mtmk_md 40
cmts76.mtmk_md 36
cmts85.mtnk_md 1
cmts79.mtnk_md 46
cmts84.mtnk_md 27
cmts80.mtmk_md 25
cmts78.mtmk_md 2
cmts85.mtnk_md 28
cmts88.mtnk_md 3
cmts80.mtnk_md 30
cmts82.mtnk_md 21
cmts76.mtnk_md 35
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,OFDMA Upstream Enablement,"Customer Impact: Medium
Service Impact: Outage
Network Impact: Outage",satish.shellikeri,No,Satish Shellikeri
2020,2020-08-22 02:00:00,2020-08-22 06:00:00,P3,Corrective,NCT.2008.008014,Jimmy Ong,Michael Marcelo,No,Closed,Completed,No Issues,"Headline: RPD#3 OS Upgrade version casa_rphy_ofdma-8.6.1.5-873e

Description: To upgrade RPD to the latest OS version casa_rphy_ofdma-8.6.1.5-873e",60.0,TAB/CAB,MW,Network Management and Ops,Management and Control Networks,CMTS,Software Upgrade,"Customer Impact: Medium
Service Impact: Outage
Network Impact: Outage",michael.marcelo,No,Jimmy Ong
2020,2020-08-24 02:00:00,2020-08-24 06:00:00,P2,Normal,NCT.2008.006553,William Gamache,Provisioning Team,No,Closed,Completed,No Issues,"Headline: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)

Description: US SC QAM in Rolloff Spectrum CONFIGURATION(3W + 1N)
The below MDs were selected based on the following criteria:
- Highest utilization of upstream based on 1 week average peak
cmts76.mtnk
cmts77.mtnk
cmts78.mtnk
cmts79.mtnk
cmts80.mtnk
cmts81.mtnk
cmts82.mtnk
cmts83.mtnk
cmts84.mtnk
cmts85.mtnk
cmts86.mtnk
cmts87.mtnk
cmts88.mtnk
cmts89.mtnk
cmts90.mtnk
",5.0,TAB/CAB,MW,Network Management and Ops,IP and Network Configuration Mgmt,CMTS,Line Card Conversion 3W1N,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",dave.connell,No,Dave Connell
